ID;Name;URL;Suggested URL;Link position;Has equal domain
000000071;Central Statistical Bureau of Latvia;https://www.csb.gov.lv;https://www.csb.gov.lv/en/about-us/overview;4.0;1.0
000000071;Central Statistical Bureau of Latvia;https://www.csb.gov.lv;https://ec.europa.eu/eurostat/cros/content/central-statistical-bureau-latvia-latvia_en;5.0;0.0
000000071;Central Statistical Bureau of Latvia;https://www.csb.gov.lv;https://twitter.com/csb_latvia;6.0;0.0
000000071;Central Statistical Bureau of Latvia;https://www.csb.gov.lv;https://spkc.gov.lv/;7.0;0.0
000000071;Central Statistical Bureau of Latvia;https://www.csb.gov.lv;https://www.apollo.io/companies/Central-Statistical-Bureau-of-Latvia/54a1361f69702d3e8355e400;8.0;0.0
000000071;Central Statistical Bureau of Latvia;https://www.csb.gov.lv;http://ghdx.healthdata.org/organizations/central-statistical-bureau-latvia;9.0;0.0
000000074;Statistics Lithuania;https://www.stat.gov.lt;https://www.stat.gov.lt/;0.0;1.0
000000074;Statistics Lithuania;https://www.stat.gov.lt;https://en.wikipedia.org/wiki/Department_of_Statistics_(Lithuania);1.0;0.0
000000074;Statistics Lithuania;https://www.stat.gov.lt;https://ec.europa.eu/eurostat/documents/64157/4372828/LT-description.pdf/9ffa5a80-a2c1-4267-a763-06eaa0e504ca;2.0;0.0
000000074;Statistics Lithuania;https://www.stat.gov.lt;http://www.lrs.lt/;3.0;0.0
000000074;Statistics Lithuania;https://www.stat.gov.lt;https://www.worldometers.info/world-population/lithuania-population/;4.0;0.0
000000074;Statistics Lithuania;https://www.stat.gov.lt;https://wiki2.org/en/Department_of_Statistics_(Lithuania);5.0;0.0
000000074;Statistics Lithuania;https://www.stat.gov.lt;https://www.statista.com/topics/4354/lithuania/;6.0;0.0
000000074;Statistics Lithuania;https://www.stat.gov.lt;https://data.oecd.org/lithuania.htm;7.0;0.0
000000074;Statistics Lithuania;https://www.stat.gov.lt;https://countrymeters.info/en/Lithuania;8.0;0.0
000000074;Statistics Lithuania;https://www.stat.gov.lt;https://www.cia.gov/library/publications/the-world-factbook/geos/lh.html;9.0;0.0
000000078;Office of Statistics;;https://www.ons.gov.uk/;0.0;0.0
000000078;Office of Statistics;;https://en.wikipedia.org/wiki/Office_for_National_Statistics;1.0;0.0
000000078;Office of Statistics;;https://twitter.com/ons;2.0;0.0
000000078;Office of Statistics;;https://www.gov.uk/government/organisations/office-for-national-statistics;3.0;0.0
000000078;Office of Statistics;;https://en.wikipedia.org/wiki/National_Office_of_Statistics;4.0;0.0
000000078;Office of Statistics;;https://www.facebook.com/ONS;5.0;0.0
000000078;Office of Statistics;;https://ec.europa.eu/eurostat/web/links;6.0;0.0
000000078;Office of Statistics;;http://old.gks.ru/wps/wcm/connect/rosstat_main/rosstat/ru/about/icooperation/national_statistics_organizations/;7.0;0.0
000000078;Office of Statistics;;https://www.isi-web.org/index.php/resources/national-statistical-offices;8.0;0.0
000000078;Office of Statistics;;https://wiki2.org/en/National_Office_of_Statistics;9.0;0.0
000000081;National Institute of Statistics and Economic Studies;;https://www.insee.fr/en/accueil;0.0;0.0
000000081;National Institute of Statistics and Economic Studies;;https://en.wikipedia.org/wiki/Institut_national_de_la_statistique_et_des_%C3%A9tudes_%C3%A9conomiques;1.0;0.0
000000081;National Institute of Statistics and Economic Studies;;https://www.gouvernement.fr/en/statistics;2.0;0.0
000000081;National Institute of Statistics and Economic Studies;;https://knoema.com/atlas/sources/INSEE;3.0;0.0
000000081;National Institute of Statistics and Economic Studies;;https://www.university-directory.eu/France/National-Institute-of-Statistics-and-Economic-Studies.html;4.0;0.0
000000081;National Institute of Statistics and Economic Studies;;http://ghdx.healthdata.org/organizations/national-institute-statistics-and-economic-studies-insee-france;5.0;0.0
000000081;National Institute of Statistics and Economic Studies;;https://insse.ro/cms/en;6.0;0.0
000000081;National Institute of Statistics and Economic Studies;;https://ec.europa.eu/eurostat/web/links;7.0;0.0
000000081;National Institute of Statistics and Economic Studies;;https://wiki2.org/en/National_Institute_of_Statistics_and_Applied_Economics;8.0;0.0
000000081;National Institute of Statistics and Economic Studies;;https://dictionary.reverso.net/english-french/national+institute+of+statistics+and+economic+studies;9.0;0.0
000000084;National Statistics Office;https://nso.gov.mt;https://www.ons.gov.uk/;0.0;0.0
000000084;National Statistics Office;https://nso.gov.mt;https://www.gov.uk/government/organisations/office-for-national-statistics;1.0;0.0
000000084;National Statistics Office;https://nso.gov.mt;https://en.wikipedia.org/wiki/Office_for_National_Statistics;2.0;0.0
000000084;National Statistics Office;https://nso.gov.mt;https://www.facebook.com/ONS/;3.0;0.0
000000084;National Statistics Office;https://nso.gov.mt;https://twitter.com/ons;4.0;0.0
000000084;National Statistics Office;https://nso.gov.mt;https://ec.europa.eu/eurostat/web/links;5.0;0.0
000000084;National Statistics Office;https://nso.gov.mt;https://www.isi-web.org/index.php/resources/national-statistical-offices;6.0;0.0
000000084;National Statistics Office;https://nso.gov.mt;https://www.bbc.com/news/topics/cx1m7zg0w2qt/office-for-national-statistics;7.0;0.0
000000084;National Statistics Office;https://nso.gov.mt;https://www.indeed.co.uk/cmp/Office-For-National-Statistics/reviews;8.0;0.0
000000084;National Statistics Office;https://nso.gov.mt;http://l-lists.com/en/lists/0qc3zn.html;9.0;0.0
000000087;National Bureau of Statistics;;http://www.stats.gov.cn/english/;0.0;0.0
000000087;National Bureau of Statistics;;https://en.wikipedia.org/wiki/National_Bureau_of_Statistics_of_China;1.0;0.0
000000087;National Bureau of Statistics;;https://www.nbs.go.tz/;2.0;0.0
000000087;National Bureau of Statistics;;https://www.knbs.or.ke/;3.0;0.0
000000087;National Bureau of Statistics;;https://statistica.gov.md/index.php?l=en;4.0;0.0
000000087;National Bureau of Statistics;;https://www.ons.gov.uk/;5.0;0.0
000000087;National Bureau of Statistics;;https://www.nigerianstat.gov.ng/elibrary;6.0;0.0
000000087;National Bureau of Statistics;;https://statisticsmaldives.gov.mv/;7.0;0.0
000000087;National Bureau of Statistics;;http://old.gks.ru/wps/wcm/connect/rosstat_main/rosstat/ru/about/icooperation/national_statistics_organizations/;8.0;0.0
000000087;National Bureau of Statistics;;https://wiki2.org/en/National_Bureau_of_Statistics_of_China;9.0;0.0
000000091;Monaco Statistics;;https://www.monacostatistics.mc/;0.0;0.0
000000091;Monaco Statistics;;https://1xbet.whoscored.com/Teams/248/Show/France-Monaco;1.0;0.0
000000091;Monaco Statistics;;https://www.imsee.mc/;2.0;0.0
000000091;Monaco Statistics;;https://en.gouv.mc/Policy-Practice/The-Economy/Analysis-and-Statistics;3.0;0.0
000000091;Monaco Statistics;;https://www.fctables.com/teams/monaco-190135/;4.0;0.0
000000091;Monaco Statistics;;https://worldpopulationreview.com/countries/monaco-population;5.0;0.0
000000091;Monaco Statistics;;https://www.worldometers.info/world-population/monaco-population/;6.0;0.0
000000091;Monaco Statistics;;https://en.wikipedia.org/wiki/Demographics_of_Monaco;7.0;0.0
000000091;Monaco Statistics;;https://www.worlddata.info/europe/monaco/index.php;8.0;0.0
000000091;Monaco Statistics;;https://www.hellomonaco.com/category/officially/monaco-s-statistics/;9.0;0.0
000000094;Statistics Netherlands;;https://www.cbs.nl/en-gb;0.0;0.0
000000094;Statistics Netherlands;;https://en.wikipedia.org/wiki/Statistics_Netherlands;1.0;0.0
000000094;Statistics Netherlands;;https://ec.europa.eu/eurostat/cros/content/statistics-netherlands-cbs-netherlands_en;2.0;0.0
000000094;Statistics Netherlands;;https://twitter.com/statisticscbs;3.0;0.0
000000094;Statistics Netherlands;;https://www.iamexpat.nl/expat-info/organisations/statistics-netherlands-cbs;4.0;0.0
000000094;Statistics Netherlands;;https://www.statista.com/topics/2697/the-netherlands/;5.0;0.0
000000094;Statistics Netherlands;;https://tradingeconomics.com/netherlands/indicators;6.0;0.0
000000094;Statistics Netherlands;;https://take-profit.org/statistics/countries/netherlands/;7.0;0.0
000000094;Statistics Netherlands;;https://www.worldometers.info/world-population/netherlands-population/;8.0;0.0
000000094;Statistics Netherlands;;https://asylumineurope.org/reports/country/netherlands/statistics;9.0;0.0
000000097;Statistics Norway;https://www.ssb.no;https://www.ssb.no/en;0.0;1.0
000000097;Statistics Norway;https://www.ssb.no;https://en.wikipedia.org/wiki/Statistics_Norway;1.0;0.0
000000097;Statistics Norway;https://www.ssb.no;https://twitter.com/ssb_norway;2.0;0.0
000000097;Statistics Norway;https://www.ssb.no;https://www.statista.com/topics/3888/norway/;3.0;0.0
000000097;Statistics Norway;https://www.ssb.no;https://data.oecd.org/norway.htm;4.0;0.0
000000097;Statistics Norway;https://www.ssb.no;https://www.lifeinnorway.net/norway-stats/;5.0;0.0
000000097;Statistics Norway;https://www.ssb.no;https://www.ceicdata.com/en/norway/tourism-statistics;6.0;0.0
000000097;Statistics Norway;https://www.ssb.no;https://worldpopulationreview.com/countries/norway-population;7.0;0.0
000000097;Statistics Norway;https://www.ssb.no;https://www.norden.org/en/statistics;8.0;0.0
000000097;Statistics Norway;https://www.ssb.no;https://www.cia.gov/library/publications/the-world-factbook/geos/no.html;9.0;0.0
000000100;Statistics Norway;;https://www.ssb.no/en;0.0;0.0
000000100;Statistics Norway;;https://en.wikipedia.org/wiki/Statistics_Norway;1.0;0.0
000000100;Statistics Norway;;https://twitter.com/ssb_norway;2.0;0.0
000000100;Statistics Norway;;https://www.statista.com/topics/3888/norway/;3.0;0.0
000000100;Statistics Norway;;https://data.oecd.org/norway.htm;4.0;0.0
000000100;Statistics Norway;;https://www.lifeinnorway.net/norway-stats/;5.0;0.0
000000100;Statistics Norway;;https://www.ceicdata.com/en/norway/tourism-statistics;6.0;0.0
000000100;Statistics Norway;;https://worldpopulationreview.com/countries/norway-population;7.0;0.0
000000100;Statistics Norway;;https://www.norden.org/en/statistics;8.0;0.0
000000100;Statistics Norway;;https://www.cia.gov/library/publications/the-world-factbook/geos/no.html;9.0;0.0
000000103;Statistics Norway;;https://www.ssb.no/en;0.0;0.0
000000103;Statistics Norway;;https://en.wikipedia.org/wiki/Statistics_Norway;1.0;0.0
000000103;Statistics Norway;;https://twitter.com/ssb_norway;2.0;0.0
000000103;Statistics Norway;;https://www.statista.com/topics/3888/norway/;3.0;0.0
000000103;Statistics Norway;;https://data.oecd.org/norway.htm;4.0;0.0
000000103;Statistics Norway;;https://www.lifeinnorway.net/norway-stats/;5.0;0.0
000000103;Statistics Norway;;https://www.ceicdata.com/en/norway/tourism-statistics;6.0;0.0
000000103;Statistics Norway;;https://worldpopulationreview.com/countries/norway-population;7.0;0.0
000000103;Statistics Norway;;https://www.norden.org/en/statistics;8.0;0.0
000000103;Statistics Norway;;https://www.cia.gov/library/publications/the-world-factbook/geos/no.html;9.0;0.0
000000106;Office for National Statistics;https://www.ons.gov.uk;https://www.ons.gov.uk/;0.0;1.0
000000106;Office for National Statistics;https://www.ons.gov.uk;https://www.gov.uk/government/organisations/office-for-national-statistics;1.0;0.0
000000106;Office for National Statistics;https://www.ons.gov.uk;https://en.wikipedia.org/wiki/Office_for_National_Statistics;2.0;0.0
000000106;Office for National Statistics;https://www.ons.gov.uk;https://www.facebook.com/ONS;3.0;0.0
000000106;Office for National Statistics;https://www.ons.gov.uk;https://twitter.com/ons;4.0;0.0
000000106;Office for National Statistics;https://www.ons.gov.uk;https://ec.europa.eu/eurostat/web/links;5.0;0.0
000000106;Office for National Statistics;https://www.ons.gov.uk;https://www.bbc.com/news/topics/cx1m7zg0w2qt/office-for-national-statistics;6.0;0.0
000000106;Office for National Statistics;https://www.ons.gov.uk;https://www.theguardian.com/uk/office-for-national-statistics;7.0;0.0
000000106;Office for National Statistics;https://www.ons.gov.uk;https://www.isi-web.org/index.php/resources/national-statistical-offices;8.0;0.0
000000106;Office for National Statistics;https://www.ons.gov.uk;https://www.indeed.co.uk/cmp/Office-For-National-Statistics/reviews;9.0;0.0
000000109;UK Statistics Authority;;https://www.ons.gov.uk/;0.0;0.0
000000109;UK Statistics Authority;;https://www.statisticsauthority.gov.uk/;1.0;0.0
000000109;UK Statistics Authority;;https://www.gov.uk/government/organisations/uk-statistics-authority;2.0;0.0
000000109;UK Statistics Authority;;https://en.wikipedia.org/wiki/UK_Statistics_Authority;3.0;0.0
000000109;UK Statistics Authority;;https://twitter.com/ukstatsauth;4.0;0.0
000000109;UK Statistics Authority;;https://ru-ru.facebook.com/UKStatsAuth/;5.0;0.0
000000109;UK Statistics Authority;;https://www.twaku.com/UKStatsAuth;6.0;0.0
000000109;UK Statistics Authority;;https://enacademic.com/dic.nsf/enwiki/9190195;7.0;0.0
000000109;UK Statistics Authority;;https://wn.com/UK_Statistics_Authority;8.0;0.0
000000109;UK Statistics Authority;;https://thinklab.com/UKStatsAuth;9.0;0.0
000000112;Statistics and Research Aland;;https://www.asub.ax/en;0.0;0.0
000000112;Statistics and Research Aland;;https://www.researchgate.net/institution/Statistics_and_Research_Aland;1.0;0.0
000000112;Statistics and Research Aland;;http://CompanyOnTop.com/c/676523;2.0;0.0
000000112;Statistics and Research Aland;;https://en.wikipedia.org/wiki/Wikipedia:WikiProject_%C3%85land_Islands;3.0;0.0
000000112;Statistics and Research Aland;;https://www.nisra.gov.uk/;4.0;0.0
000000112;Statistics and Research Aland;;https://wiki2.org/es/%C3%85land;5.0;0.0
000000112;Statistics and Research Aland;;https://infogalactic.com/info/Education_in_%C3%85land;6.0;0.0
000000112;Statistics and Research Aland;;https://www.sites.google.com/site/statisticsresearchguide/;7.0;0.0
000000112;Statistics and Research Aland;;http://peace.ax/;8.0;0.0
000000112;Statistics and Research Aland;;https://explorable.com/statistics-tutorial;9.0;0.0
000000116;Statistics Poland;;https://stat.gov.pl/en/;0.0;0.0
000000116;Statistics Poland;;https://en.wikipedia.org/wiki/Statistics_Poland;1.0;0.0
000000116;Statistics Poland;;https://knoema.ru/atlas/%D0%9F%D0%BE%D0%BB%D1%8C%D1%88%D0%B0;2.0;0.0
000000116;Statistics Poland;;https://twitter.com/statpoland;3.0;0.0
000000116;Statistics Poland;;https://www.statista.com/topics/2494/poland/;4.0;0.0
000000116;Statistics Poland;;https://data.worldbank.org/country/poland;5.0;0.0
000000116;Statistics Poland;;https://www.worldometers.info/world-population/poland-population/;6.0;0.0
000000116;Statistics Poland;;https://worldpopulationreview.com/countries/poland-population;7.0;0.0
000000116;Statistics Poland;;https://wiki2.org/en/Statistics_Poland;8.0;0.0
000000116;Statistics Poland;;https://asylumineurope.org/reports/country/poland/statistics;9.0;0.0
000000119;STATISTICS PORTUGAL;;https://www.ine.pt/;0.0;0.0
000000119;STATISTICS PORTUGAL;;https://www.statista.com/topics/2481/portugal/;1.0;0.0
000000119;STATISTICS PORTUGAL;;https://en.wikipedia.org/wiki/NUTS_statistical_regions_of_Portugal;2.0;0.0
000000119;STATISTICS PORTUGAL;;https://www.worlddata.info/europe/portugal/index.php;3.0;0.0
000000119;STATISTICS PORTUGAL;;https://www.pordata.pt/en/Home;4.0;0.0
000000119;STATISTICS PORTUGAL;;https://data.oecd.org/portugal.htm;5.0;0.0
000000119;STATISTICS PORTUGAL;;https://www.fctables.com/portugal/;6.0;0.0
000000119;STATISTICS PORTUGAL;;https://countrymeters.info/en/Portugal;7.0;0.0
000000119;STATISTICS PORTUGAL;;https://www.bportugal.pt/en/page/estatisticas;8.0;0.0
000000119;STATISTICS PORTUGAL;;https://www.worldometers.info/demographics/portugal-demographics/;9.0;0.0
000000122;National Institute of Statistics;http://www.insse.ro;https://insse.ro/cms/en;0.0;0.0
000000122;National Institute of Statistics;http://www.insse.ro;https://www.statistics.gov.rw/;1.0;0.0
000000122;National Institute of Statistics;http://www.insse.ro;https://en.wikipedia.org/wiki/National_Institute_of_Statistics;2.0;0.0
000000122;National Institute of Statistics;http://www.insse.ro;https://ine.es/en/;3.0;0.0
000000122;National Institute of Statistics;http://www.insse.ro;https://nis.gov.kh/;4.0;0.0
000000122;National Institute of Statistics;http://www.insse.ro;https://en.www.inegi.org.mx/;5.0;0.0
000000122;National Institute of Statistics;http://www.insse.ro;https://www.niss.org/;6.0;0.0
000000122;National Institute of Statistics;http://www.insse.ro;https://www.facebook.com/NationalInstituteofStatistics/;7.0;0.0
000000122;National Institute of Statistics;http://www.insse.ro;https://www.ons.gov.uk/;8.0;0.0
000000122;National Institute of Statistics;http://www.insse.ro;https://wiki2.org/en/National_Institute_of_Statistics;9.0;0.0
000000125;National Institute of Statistics;http://www.insse.ro;https://insse.ro/cms/en;0.0;0.0
000000125;National Institute of Statistics;http://www.insse.ro;https://www.statistics.gov.rw/;1.0;0.0
000000125;National Institute of Statistics;http://www.insse.ro;https://en.wikipedia.org/wiki/National_Institute_of_Statistics;2.0;0.0
000000125;National Institute of Statistics;http://www.insse.ro;https://ine.es/en/;3.0;0.0
000000125;National Institute of Statistics;http://www.insse.ro;https://nis.gov.kh/;4.0;0.0
000000125;National Institute of Statistics;http://www.insse.ro;https://en.www.inegi.org.mx/;5.0;0.0
000000125;National Institute of Statistics;http://www.insse.ro;https://www.niss.org/;6.0;0.0
000000125;National Institute of Statistics;http://www.insse.ro;https://www.facebook.com/NationalInstituteofStatistics/;7.0;0.0
000000125;National Institute of Statistics;http://www.insse.ro;https://www.ons.gov.uk/;8.0;0.0
000000125;National Institute of Statistics;http://www.insse.ro;https://wiki2.org/en/National_Institute_of_Statistics;9.0;0.0
000000128;Federal State Statistics Service;https://www.gks.ru;https://eng.gks.ru/;0.0;0.0
000000128;Federal State Statistics Service;https://www.gks.ru;https://en.wikipedia.org/wiki/Russian_Federal_State_Statistics_Service;1.0;0.0
000000128;Federal State Statistics Service;https://www.gks.ru;http://government.ru/en/department/456/;2.0;0.0
000000128;Federal State Statistics Service;https://www.gks.ru;http://tadviser.com/index.php/Company:Federal_State_Statistics_Service_(Rosstat);3.0;0.0
000000128;Federal State Statistics Service;https://www.gks.ru;https://wiki2.org/en/Russian_Federal_State_Statistics_Service;4.0;0.0
000000128;Federal State Statistics Service;https://www.gks.ru;https://www.eurocement.ru/cntnt/eng10/our_compan2/partners/federal_st.html;5.0;0.0
000000128;Federal State Statistics Service;https://www.gks.ru;https://www.usa.gov/statistics;6.0;0.0
000000128;Federal State Statistics Service;https://www.gks.ru;https://commons.wikimedia.org/wiki/Category:Federal_State_Statistics_Service_of_Russia;7.0;0.0
000000128;Federal State Statistics Service;https://www.gks.ru;https://wikivisually.com/wiki/Russian_Federal_State_Statistics_Service;8.0;0.0
000000128;Federal State Statistics Service;https://www.gks.ru;https://nces.ed.gov/partners/fedstat.asp;9.0;0.0
000000131;Federal State Statistics Service;https://eng.gks.ru;https://eng.gks.ru/;0.0;1.0
000000131;Federal State Statistics Service;https://eng.gks.ru;https://en.wikipedia.org/wiki/Russian_Federal_State_Statistics_Service;1.0;0.0
000000131;Federal State Statistics Service;https://eng.gks.ru;http://government.ru/en/department/456/;2.0;0.0
000000131;Federal State Statistics Service;https://eng.gks.ru;http://tadviser.com/index.php/Company:Federal_State_Statistics_Service_(Rosstat);3.0;0.0
000000131;Federal State Statistics Service;https://eng.gks.ru;https://wiki2.org/en/Russian_Federal_State_Statistics_Service;4.0;0.0
000000131;Federal State Statistics Service;https://eng.gks.ru;https://www.eurocement.ru/cntnt/eng10/our_compan2/partners/federal_st.html;5.0;0.0
000000131;Federal State Statistics Service;https://eng.gks.ru;https://www.usa.gov/statistics;6.0;0.0
000000131;Federal State Statistics Service;https://eng.gks.ru;https://commons.wikimedia.org/wiki/Category:Federal_State_Statistics_Service_of_Russia;7.0;0.0
000000131;Federal State Statistics Service;https://eng.gks.ru;https://wikivisually.com/wiki/Russian_Federal_State_Statistics_Service;8.0;0.0
000000131;Federal State Statistics Service;https://eng.gks.ru;https://nces.ed.gov/partners/fedstat.asp;9.0;0.0
000000134;Office of Economic Planning, Data Processing and Statistics;http://www.statistica.sm;http://ghdx.healthdata.org/organizations/office-economic-planning-data-processing-and-statistics-san-marino;0.0;0.0
000000134;Office of Economic Planning, Data Processing and Statistics;http://www.statistica.sm;http://www.deps.gov.bn/;1.0;0.0
000000134;Office of Economic Planning, Data Processing and Statistics;http://www.statistica.sm;https://www.isi-web.org/index.php/resources/national-statistical-offices;2.0;0.0
000000134;Office of Economic Planning, Data Processing and Statistics;http://www.statistica.sm;https://en.wikipedia.org/wiki/List_of_national_and_international_statistical_services;3.0;0.0
000000134;Office of Economic Planning, Data Processing and Statistics;http://www.statistica.sm;https://globaledge.msu.edu/global-resources/resource/4840;4.0;0.0
000000134;Office of Economic Planning, Data Processing and Statistics;http://www.statistica.sm;https://www.springfield-ma.gov/planning/;5.0;0.0
000000134;Office of Economic Planning, Data Processing and Statistics;http://www.statistica.sm;https://unstats.un.org/home/nso_sites/;6.0;0.0
000000134;Office of Economic Planning, Data Processing and Statistics;http://www.statistica.sm;https://unctad.org/en/Pages/GDS/Sovereign-Debt-Portal/Sovereign-Debt-Links-1.aspx;7.0;0.0
000000134;Office of Economic Planning, Data Processing and Statistics;http://www.statistica.sm;https://www.itu.int/en/ITU-D/Statistics/Pages/links/nso.aspx;8.0;0.0
000000134;Office of Economic Planning, Data Processing and Statistics;http://www.statistica.sm;https://www.ons.gov.uk/economy;9.0;0.0
000000137;State Statistical office;http://www.stat.gov.mk;http://www.stat.gov.mk/Default_en.aspx;0.0;1.0
000000137;State Statistical office;http://www.stat.gov.mk;https://ec.europa.eu/eurostat/web/links;1.0;0.0
000000137;State Statistical office;http://www.stat.gov.mk;https://eng.gks.ru/;2.0;0.0
000000137;State Statistical office;http://www.stat.gov.mk;https://en.wikipedia.org/wiki/List_of_national_and_international_statistical_services;3.0;0.0
000000137;State Statistical office;http://www.stat.gov.mk;https://www.isi-web.org/index.php/resources/national-statistical-offices;4.0;0.0
000000137;State Statistical office;http://www.stat.gov.mk;https://www.ons.gov.uk/;5.0;0.0
000000137;State Statistical office;http://www.stat.gov.mk;https://unstats.un.org/home/nso_sites/;6.0;0.0
000000137;State Statistical office;http://www.stat.gov.mk;https://www.cso.ie/;7.0;0.0
000000137;State Statistical office;http://www.stat.gov.mk;https://www.bfs.admin.ch/bfs/en/home.html;8.0;0.0
000000137;State Statistical office;http://www.stat.gov.mk;http://mospi.gov.in/central-statistics-office-cso-1;9.0;0.0
000000141;Statistical Office;https://slovak.statistics.sk;https://www.ons.gov.uk/;0.0;0.0
000000141;Statistical Office;https://slovak.statistics.sk;https://en.wikipedia.org/wiki/List_of_national_and_international_statistical_services;1.0;0.0
000000141;Statistical Office;https://slovak.statistics.sk;https://ec.europa.eu/eurostat/web/links;2.0;0.0
000000141;Statistical Office;https://slovak.statistics.sk;https://www.isi-web.org/index.php/resources/national-statistical-offices;3.0;0.0
000000141;Statistical Office;https://slovak.statistics.sk;https://www.destatis.de/EN/Home/_node.html;4.0;0.0
000000141;Statistical Office;https://slovak.statistics.sk;https://slovak.statistics.sk/wps/portal/ext/home/!ut/p/z0/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziA809LZycDB0NLPyCXA08QxwD3IO8TAwNTEz1g1Pz9AuyHRUBtph-Sw!!/;5.0;1.0
000000141;Statistical Office;https://slovak.statistics.sk;https://www.gov.uk/government/organisations/office-for-national-statistics;6.0;0.0
000000141;Statistical Office;https://slovak.statistics.sk;https://www.cso.ie/;7.0;0.0
000000141;Statistical Office;https://slovak.statistics.sk;https://unstats.un.org/home/nso_sites/;8.0;0.0
000000141;Statistical Office;https://slovak.statistics.sk;https://eng.gks.ru/;9.0;0.0
000000144;Statistical Office;https://slovak.statistics.sk;https://www.ons.gov.uk/;0.0;0.0
000000144;Statistical Office;https://slovak.statistics.sk;https://en.wikipedia.org/wiki/List_of_national_and_international_statistical_services;1.0;0.0
