ID;Name;URL;Suggested URL;Link position;Has equal domain
000000144;Statistical Office;https://slovak.statistics.sk;https://ec.europa.eu/eurostat/web/links;2.0;0.0
000000144;Statistical Office;https://slovak.statistics.sk;https://www.isi-web.org/index.php/resources/national-statistical-offices;3.0;0.0
000000144;Statistical Office;https://slovak.statistics.sk;https://www.destatis.de/EN/Home/_node.html;4.0;0.0
000000144;Statistical Office;https://slovak.statistics.sk;https://slovak.statistics.sk/wps/portal/ext/home/!ut/p/z0/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziA809LZycDB0NLPyCXA08QxwD3IO8TAwNTEz1g1Pz9AuyHRUBtph-Sw!!/;5.0;1.0
000000144;Statistical Office;https://slovak.statistics.sk;https://www.gov.uk/government/organisations/office-for-national-statistics;6.0;0.0
000000144;Statistical Office;https://slovak.statistics.sk;https://www.cso.ie/;7.0;0.0
000000144;Statistical Office;https://slovak.statistics.sk;https://unstats.un.org/home/nso_sites/;8.0;0.0
000000144;Statistical Office;https://slovak.statistics.sk;https://eng.gks.ru/;9.0;0.0
000000147;Statistical Office;https://slovak.statistics.sk;https://www.ons.gov.uk/;0.0;0.0
000000147;Statistical Office;https://slovak.statistics.sk;https://en.wikipedia.org/wiki/List_of_national_and_international_statistical_services;1.0;0.0
000000147;Statistical Office;https://slovak.statistics.sk;https://ec.europa.eu/eurostat/web/links;2.0;0.0
000000147;Statistical Office;https://slovak.statistics.sk;https://www.isi-web.org/index.php/resources/national-statistical-offices;3.0;0.0
000000147;Statistical Office;https://slovak.statistics.sk;https://www.destatis.de/EN/Home/_node.html;4.0;0.0
000000147;Statistical Office;https://slovak.statistics.sk;https://slovak.statistics.sk/wps/portal/ext/home/!ut/p/z0/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziA809LZycDB0NLPyCXA08QxwD3IO8TAwNTEz1g1Pz9AuyHRUBtph-Sw!!/;5.0;1.0
000000147;Statistical Office;https://slovak.statistics.sk;https://www.gov.uk/government/organisations/office-for-national-statistics;6.0;0.0
000000147;Statistical Office;https://slovak.statistics.sk;https://www.cso.ie/;7.0;0.0
000000147;Statistical Office;https://slovak.statistics.sk;https://unstats.un.org/home/nso_sites/;8.0;0.0
000000147;Statistical Office;https://slovak.statistics.sk;https://eng.gks.ru/;9.0;0.0
000000150;Statistical Office;https://www.stat.si;https://www.ons.gov.uk/;0.0;0.0
000000150;Statistical Office;https://www.stat.si;https://en.wikipedia.org/wiki/List_of_national_and_international_statistical_services;1.0;0.0
000000150;Statistical Office;https://www.stat.si;https://ec.europa.eu/eurostat/web/links;2.0;0.0
000000150;Statistical Office;https://www.stat.si;https://www.isi-web.org/index.php/resources/national-statistical-offices;3.0;0.0
000000150;Statistical Office;https://www.stat.si;https://www.destatis.de/EN/Home/_node.html;4.0;0.0
000000150;Statistical Office;https://www.stat.si;https://slovak.statistics.sk/wps/portal/ext/home/!ut/p/z0/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziA809LZycDB0NLPyCXA08QxwD3IO8TAwNTEz1g1Pz9AuyHRUBtph-Sw!!/;5.0;0.0
000000150;Statistical Office;https://www.stat.si;https://www.gov.uk/government/organisations/office-for-national-statistics;6.0;0.0
000000150;Statistical Office;https://www.stat.si;https://www.cso.ie/;7.0;0.0
000000150;Statistical Office;https://www.stat.si;https://unstats.un.org/home/nso_sites/;8.0;0.0
000000150;Statistical Office;https://www.stat.si;https://eng.gks.ru/;9.0;0.0
000000153;Statistical Office;https://www.stat.si;https://www.ons.gov.uk/;0.0;0.0
000000153;Statistical Office;https://www.stat.si;https://en.wikipedia.org/wiki/List_of_national_and_international_statistical_services;1.0;0.0
000000153;Statistical Office;https://www.stat.si;https://ec.europa.eu/eurostat/web/links;2.0;0.0
000000153;Statistical Office;https://www.stat.si;https://www.isi-web.org/index.php/resources/national-statistical-offices;3.0;0.0
000000153;Statistical Office;https://www.stat.si;https://www.destatis.de/EN/Home/_node.html;4.0;0.0
000000153;Statistical Office;https://www.stat.si;https://slovak.statistics.sk/wps/portal/ext/home/!ut/p/z0/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziA809LZycDB0NLPyCXA08QxwD3IO8TAwNTEz1g1Pz9AuyHRUBtph-Sw!!/;5.0;0.0
000000153;Statistical Office;https://www.stat.si;https://www.gov.uk/government/organisations/office-for-national-statistics;6.0;0.0
000000153;Statistical Office;https://www.stat.si;https://www.cso.ie/;7.0;0.0
000000153;Statistical Office;https://www.stat.si;https://unstats.un.org/home/nso_sites/;8.0;0.0
000000153;Statistical Office;https://www.stat.si;https://eng.gks.ru/;9.0;0.0
000000156;Statistical Office of the Republic of Serbia;;https://www.stat.gov.rs/en-US/;0.0;0.0
000000156;Statistical Office of the Republic of Serbia;;https://en.wikipedia.org/wiki/Statistical_Office_of_the_Republic_of_Serbia;1.0;0.0
000000156;Statistical Office of the Republic of Serbia;;https://www.eea.europa.eu/data-and-maps/data-providers-and-partners/statistical-office-of-the-republic;2.0;0.0
000000156;Statistical Office of the Republic of Serbia;;https://cbonds.ru/company/198183/;3.0;0.0
000000156;Statistical Office of the Republic of Serbia;;https://istmat.info/node/63405;4.0;0.0
000000156;Statistical Office of the Republic of Serbia;;https://present5.com/statistical-office-of-the-republic-of-serbia-national/;5.0;0.0
000000156;Statistical Office of the Republic of Serbia;;https://mapcarta.com/W398432273;6.0;0.0
000000156;Statistical Office of the Republic of Serbia;;https://www.slideserve.com/olesia/statistical-office-of-the-republic-of-serbia;7.0;0.0
000000156;Statistical Office of the Republic of Serbia;;http://ghdx.healthdata.org/organizations/statistical-office-republic-serbia;8.0;0.0
000000156;Statistical Office of the Republic of Serbia;;https://slideplayer.com/slide/16170152/;9.0;0.0
000000159;Statistical Office;;https://www.ons.gov.uk/;0.0;0.0
000000159;Statistical Office;;https://en.wikipedia.org/wiki/List_of_national_and_international_statistical_services;1.0;0.0
000000159;Statistical Office;;https://ec.europa.eu/eurostat/web/links;2.0;0.0
000000159;Statistical Office;;https://www.isi-web.org/index.php/resources/national-statistical-offices;3.0;0.0
000000159;Statistical Office;;https://www.destatis.de/EN/Home/_node.html;4.0;0.0
000000159;Statistical Office;;https://slovak.statistics.sk/wps/portal/ext/home/!ut/p/z0/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziA809LZycDB0NLPyCXA08QxwD3IO8TAwNTEz1g1Pz9AuyHRUBtph-Sw!!/;5.0;0.0
000000159;Statistical Office;;https://www.gov.uk/government/organisations/office-for-national-statistics;6.0;0.0
000000159;Statistical Office;;https://www.cso.ie/;7.0;0.0
000000159;Statistical Office;;https://unstats.un.org/home/nso_sites/;8.0;0.0
000000159;Statistical Office;;https://eng.gks.ru/;9.0;0.0
000000162;Turkish Statistical Institute;;https://en.wikipedia.org/wiki/Turkish_Statistical_Institute;0.0;0.0
000000162;Turkish Statistical Institute;;http://www.turkstat.gov.tr/Start.do;1.0;0.0
000000162;Turkish Statistical Institute;;https://ru-ru.facebook.com/turkstat/;2.0;0.0
000000162;Turkish Statistical Institute;;https://twitter.com/turkstat;3.0;0.0
000000162;Turkish Statistical Institute;;https://sur.ly/i/turkstat.gov.tr/;4.0;0.0
000000162;Turkish Statistical Institute;;https://wiki2.org/en/Turkish_Statistical_Institute;5.0;0.0
000000162;Turkish Statistical Institute;;https://yandex.com/maps/org/turkish_statistical_institute/211993888678/;6.0;0.0
000000162;Turkish Statistical Institute;;https://www.library.illinois.edu/ias/iri/turkish/turk_stat_inst/;7.0;0.0
000000162;Turkish Statistical Institute;;http://ghdx.healthdata.org/organizations/turkish-statistical-institute;8.0;0.0
000000162;Turkish Statistical Institute;;http://tuik.academia.edu/;9.0;0.0
000000166;State Statistics Service of Ukraine;;https://ukrstat.org/en;0.0;0.0
000000166;State Statistics Service of Ukraine;;http://ukrstat.gov.ua/;1.0;0.0
000000166;State Statistics Service of Ukraine;;https://en.wikipedia.org/wiki/State_Statistics_Service_of_Ukraine;2.0;0.0
000000166;State Statistics Service of Ukraine;;https://wiki2.org/en/State_Statistics_Service_of_Ukraine;3.0;0.0
000000166;State Statistics Service of Ukraine;;https://knoema.ru/atlas/sources/State-Statistics-Service-of-Ukraine?topic=Ukraine;4.0;0.0
000000166;State Statistics Service of Ukraine;;https://www.wikiwand.com/en/State_Statistics_Service_of_Ukraine;5.0;0.0
000000166;State Statistics Service of Ukraine;;https://roi4cio.com/catalog/en/user/gosudarstvennaja-sluzhba-statistiki-ukrainy;6.0;0.0
000000166;State Statistics Service of Ukraine;;https://everipedia.org/wiki/lang_en/State_Statistics_Service_of_Ukraine;7.0;0.0
000000166;State Statistics Service of Ukraine;;https://pep.org.ua/en/company/288;8.0;0.0
000000166;State Statistics Service of Ukraine;;https://www.linkedin.com/company/state-statistics-service-of-ukraine;9.0;0.0
000000169;State Statistics Service;;https://eng.gks.ru/;0.0;0.0
000000169;State Statistics Service;;https://en.wikipedia.org/wiki/Russian_Federal_State_Statistics_Service;1.0;0.0
000000169;State Statistics Service;;https://www.usa.gov/statistics;2.0;0.0
000000169;State Statistics Service;;http://tadviser.com/index.php/Company:Federal_State_Statistics_Service_(Rosstat);3.0;0.0
000000169;State Statistics Service;;https://wiki2.org/en/Russian_Federal_State_Statistics_Service;4.0;0.0
000000169;State Statistics Service;;https://www.statista.com/topics/760/united-states/;5.0;0.0
000000169;State Statistics Service;;https://www.nass.usda.gov/Quick_Stats/index.php;6.0;0.0
000000169;State Statistics Service;;http://government.ru/en/department/456/;7.0;0.0
000000169;State Statistics Service;;https://www.irs.gov/statistics;8.0;0.0
000000169;State Statistics Service;;https://world-statistics.org/index-pop.php;9.0;0.0
000000172;Hungarian Central Statistical Office;http://www.ksh.hu;https://www.ksh.hu/?lang=en;0.0;1.0
000000172;Hungarian Central Statistical Office;http://www.ksh.hu;https://en.wikipedia.org/wiki/Hungarian_Central_Statistical_Office;1.0;0.0
000000172;Hungarian Central Statistical Office;http://www.ksh.hu;http://abouthungary.hu/central-statistical-office/;2.0;0.0
000000172;Hungarian Central Statistical Office;http://www.ksh.hu;https://ec.europa.eu/eurostat/documents/64157/4374310/29-SEASONAL-ADJUSTMENT-METHODS-PRACTICES-2007.pdf/6628a64e-2160-4e6f-a34a-499d0f5cdcfe;3.0;0.0
000000172;Hungarian Central Statistical Office;http://www.ksh.hu;https://www.apollo.io/companies/Hungarian-Central-Statistical-Office/54a244597468693cdd2c691b;4.0;0.0
000000172;Hungarian Central Statistical Office;http://www.ksh.hu;https://WikiMili.com/en/Hungarian_Central_Statistical_Office;5.0;0.0
000000172;Hungarian Central Statistical Office;http://www.ksh.hu;http://ghdx.healthdata.org/organizations/hungarian-central-statistical-office-hcso;6.0;0.0
000000172;Hungarian Central Statistical Office;http://www.ksh.hu;https://www.wikiwand.com/en/Hungarian_Central_Statistical_Office;7.0;0.0
000000172;Hungarian Central Statistical Office;http://www.ksh.hu;https://wn.com/Hungarian_Central_Statistical_Office;8.0;0.0
000000172;Hungarian Central Statistical Office;http://www.ksh.hu;https://docplayer.net/20896837-Hungarian-central-statistical-office-version-2-2.html;9.0;0.0
000000175;Statistics Faroe Islands;https://hagstova.fo;https://en.wikipedia.org/wiki/Statistics_Faroe_Islands;0.0;0.0
000000175;Statistics Faroe Islands;https://hagstova.fo;https://hagstova.fo/en;1.0;1.0
000000175;Statistics Faroe Islands;https://hagstova.fo;https://worldpopulationreview.com/countries/faroe-islands-population;2.0;0.0
000000175;Statistics Faroe Islands;https://hagstova.fo;https://www.worlddata.info/europe/faroe-islands/index.php;3.0;0.0
000000175;Statistics Faroe Islands;https://hagstova.fo;https://countrymeters.info/en/Faroe_Islands;4.0;0.0
000000175;Statistics Faroe Islands;https://hagstova.fo;https://www.cia.gov/library/publications/the-world-factbook/geos/fo.html;5.0;0.0
000000175;Statistics Faroe Islands;https://hagstova.fo;https://www.fctables.com/national/faroe-islands/;6.0;0.0
000000175;Statistics Faroe Islands;https://hagstova.fo;https://tradingeconomics.com/faroe-islands/population;7.0;0.0
000000175;Statistics Faroe Islands;https://hagstova.fo;https://data.worldbank.org/country/faroe-islands;8.0;0.0
000000175;Statistics Faroe Islands;https://hagstova.fo;https://www.indexmundi.com/faroe_islands/;9.0;0.0
000000178;Statistics Finland;http://www.stat.fi;https://stat.fi/index_en;0.0;0.0
000000178;Statistics Finland;http://www.stat.fi;https://stat.fi/til/index_en.html;1.0;0.0
000000178;Statistics Finland;http://www.stat.fi;https://en.wikipedia.org/wiki/Statistics_Finland;2.0;0.0
000000178;Statistics Finland;http://www.stat.fi;https://twitter.com/statsfinland;3.0;0.0
000000178;Statistics Finland;http://www.stat.fi;https://data.oecd.org/finland.htm;4.0;0.0
000000178;Statistics Finland;http://www.stat.fi;https://www.statista.com/topics/3892/finland/;5.0;0.0
000000178;Statistics Finland;http://www.stat.fi;https://worldpopulationreview.com/countries/finland-population;6.0;0.0
000000178;Statistics Finland;http://www.stat.fi;https://WikiMili.com/en/Statistics_Finland;7.0;0.0
000000178;Statistics Finland;http://www.stat.fi;https://take-profit.org/statistics/countries/finland/;8.0;0.0
000000178;Statistics Finland;http://www.stat.fi;https://wiki2.org/en/Statistics_Finland;9.0;0.0
000000182;National Institute of Statistics and Economic Studies;https://www.insee.fr;https://www.insee.fr/en/accueil;0.0;1.0
000000182;National Institute of Statistics and Economic Studies;https://www.insee.fr;https://en.wikipedia.org/wiki/Institut_national_de_la_statistique_et_des_%C3%A9tudes_%C3%A9conomiques;1.0;0.0
000000182;National Institute of Statistics and Economic Studies;https://www.insee.fr;https://www.gouvernement.fr/en/statistics;2.0;0.0
000000182;National Institute of Statistics and Economic Studies;https://www.insee.fr;https://knoema.com/atlas/sources/INSEE;3.0;0.0
000000182;National Institute of Statistics and Economic Studies;https://www.insee.fr;https://www.university-directory.eu/France/National-Institute-of-Statistics-and-Economic-Studies.html;4.0;0.0
000000182;National Institute of Statistics and Economic Studies;https://www.insee.fr;http://ghdx.healthdata.org/organizations/national-institute-statistics-and-economic-studies-insee-france;5.0;0.0
000000182;National Institute of Statistics and Economic Studies;https://www.insee.fr;https://insse.ro/cms/en;6.0;0.0
000000182;National Institute of Statistics and Economic Studies;https://www.insee.fr;https://ec.europa.eu/eurostat/web/links;7.0;0.0
000000182;National Institute of Statistics and Economic Studies;https://www.insee.fr;https://wiki2.org/en/National_Institute_of_Statistics_and_Applied_Economics;8.0;0.0
000000182;National Institute of Statistics and Economic Studies;https://www.insee.fr;https://dictionary.reverso.net/english-french/national+institute+of+statistics+and+economic+studies;9.0;0.0
000000185;Croatian Bureau of Statistics;https://www.dzs.hr;https://en.wikipedia.org/wiki/Croatian_Bureau_of_Statistics;0.0;0.0
000000185;Croatian Bureau of Statistics;https://www.dzs.hr;https://ec.europa.eu/eurostat/cros/content/croatian-bureau-statistics-croatia_en;1.0;0.0
000000185;Croatian Bureau of Statistics;https://www.dzs.hr;https://twitter.com/statcroatia;2.0;0.0
000000185;Croatian Bureau of Statistics;https://www.dzs.hr;https://www.wikiwand.com/en/Croatian_Bureau_of_Statistics;3.0;0.0
000000185;Croatian Bureau of Statistics;https://www.dzs.hr;https://yellow.place/it/croatian-bureau-of-statistics-zagreb-croatia;4.0;0.0
000000185;Croatian Bureau of Statistics;https://www.dzs.hr;https://www.triphobo.com/places/zagreb-croatia/croatian-bureau-of-statistics;5.0;0.0
000000185;Croatian Bureau of Statistics;https://www.dzs.hr;https://wn.com/Central_Bureau_Of_Statistics_(Croatia);6.0;0.0
000000185;Croatian Bureau of Statistics;https://www.dzs.hr;http://ghdx.healthdata.org/organizations/croatian-bureau-statistics;7.0;0.0
000000185;Croatian Bureau of Statistics;https://www.dzs.hr;https://hr.n1info.com/tag75968/Croatian-Bureau-of-Statistics/1;8.0;0.0
000000185;Croatian Bureau of Statistics;https://www.dzs.hr;https://tradingeconomics.com/croatia/wages;9.0;0.0
000000188;Croatian Bureau of Statistics;https://www.dzs.hr;https://en.wikipedia.org/wiki/Croatian_Bureau_of_Statistics;0.0;0.0
000000188;Croatian Bureau of Statistics;https://www.dzs.hr;https://ec.europa.eu/eurostat/cros/content/croatian-bureau-statistics-croatia_en;1.0;0.0
000000188;Croatian Bureau of Statistics;https://www.dzs.hr;https://twitter.com/statcroatia;2.0;0.0
000000188;Croatian Bureau of Statistics;https://www.dzs.hr;https://www.wikiwand.com/en/Croatian_Bureau_of_Statistics;3.0;0.0
000000188;Croatian Bureau of Statistics;https://www.dzs.hr;https://yellow.place/it/croatian-bureau-of-statistics-zagreb-croatia;4.0;0.0
000000188;Croatian Bureau of Statistics;https://www.dzs.hr;https://www.triphobo.com/places/zagreb-croatia/croatian-bureau-of-statistics;5.0;0.0
000000188;Croatian Bureau of Statistics;https://www.dzs.hr;https://wn.com/Central_Bureau_Of_Statistics_(Croatia);6.0;0.0
000000188;Croatian Bureau of Statistics;https://www.dzs.hr;http://ghdx.healthdata.org/organizations/croatian-bureau-statistics;7.0;0.0
000000188;Croatian Bureau of Statistics;https://www.dzs.hr;https://hr.n1info.com/tag75968/Croatian-Bureau-of-Statistics/1;8.0;0.0
000000188;Croatian Bureau of Statistics;https://www.dzs.hr;https://tradingeconomics.com/croatia/wages;9.0;0.0
000000192;Statistical Office;http://www.monstat.org;https://www.ons.gov.uk/;0.0;0.0
000000192;Statistical Office;http://www.monstat.org;https://en.wikipedia.org/wiki/List_of_national_and_international_statistical_services;1.0;0.0
000000192;Statistical Office;http://www.monstat.org;https://ec.europa.eu/eurostat/web/links;2.0;0.0
000000192;Statistical Office;http://www.monstat.org;https://www.isi-web.org/index.php/resources/national-statistical-offices;3.0;0.0
000000192;Statistical Office;http://www.monstat.org;https://www.destatis.de/EN/Home/_node.html;4.0;0.0
000000192;Statistical Office;http://www.monstat.org;https://slovak.statistics.sk/wps/portal/ext/home/!ut/p/z0/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziA809LZycDB0NLPyCXA08QxwD3IO8TAwNTEz1g1Pz9AuyHRUBtph-Sw!!/;5.0;0.0
000000192;Statistical Office;http://www.monstat.org;https://www.gov.uk/government/organisations/office-for-national-statistics;6.0;0.0
000000192;Statistical Office;http://www.monstat.org;https://www.cso.ie/;7.0;0.0
000000192;Statistical Office;http://www.monstat.org;https://unstats.un.org/home/nso_sites/;8.0;0.0
000000192;Statistical Office;http://www.monstat.org;https://eng.gks.ru/;9.0;0.0
000000195;Statistical Office;;https://www.ons.gov.uk/;0.0;0.0
000000195;Statistical Office;;https://en.wikipedia.org/wiki/List_of_national_and_international_statistical_services;1.0;0.0
000000195;Statistical Office;;https://ec.europa.eu/eurostat/web/links;2.0;0.0
000000195;Statistical Office;;https://www.isi-web.org/index.php/resources/national-statistical-offices;3.0;0.0
000000195;Statistical Office;;https://www.destatis.de/EN/Home/_node.html;4.0;0.0
000000195;Statistical Office;;https://slovak.statistics.sk/wps/portal/ext/home/!ut/p/z0/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziA809LZycDB0NLPyCXA08QxwD3IO8TAwNTEz1g1Pz9AuyHRUBtph-Sw!!/;5.0;0.0
000000195;Statistical Office;;https://www.gov.uk/government/organisations/office-for-national-statistics;6.0;0.0
000000195;Statistical Office;;https://www.cso.ie/;7.0;0.0
000000195;Statistical Office;;https://unstats.un.org/home/nso_sites/;8.0;0.0
000000195;Statistical Office;;https://eng.gks.ru/;9.0;0.0
000000198;Czech Statistical Office;;https://www.czso.cz/csu/czso/home;0.0;0.0
000000198;Czech Statistical Office;;https://en.wikipedia.org/wiki/Czech_Statistical_Office;1.0;0.0
000000198;Czech Statistical Office;;https://ec.europa.eu/eurostat/cros/content/czech-statistical-office-czech-republic_en;2.0;0.0
000000198;Czech Statistical Office;;https://volby.cz/index_en.htm;3.0;0.0
000000198;Czech Statistical Office;;https://marketplace.officialstatistics.org/partner/czech_statistical_office;4.0;0.0
000000198;Czech Statistical Office;;https://edirc.repec.org/data/stagvcz.html;5.0;0.0
000000198;Czech Statistical Office;;https://m.wikidata.org/wiki/Q3504917;6.0;0.0
000000198;Czech Statistical Office;;http://ghdx.healthdata.org/organizations/czech-statistical-office;7.0;0.0
000000198;Czech Statistical Office;;https://github.com/petrbouchal/czso;8.0;0.0
000000198;Czech Statistical Office;;https://slovak.statistics.sk/;9.0;0.0
000000201;Federal Statistical Office;https://www.bfs.admin.ch;https://www.destatis.de/EN/Home/_node.html;0.0;0.0
000000201;Federal Statistical Office;https://www.bfs.admin.ch;https://en.wikipedia.org/wiki/Federal_Statistical_Office_of_Germany;1.0;0.0
000000201;Federal Statistical Office;https://www.bfs.admin.ch;https://www.bfs.admin.ch/bfs/en/home.html;2.0;1.0
000000201;Federal Statistical Office;https://www.bfs.admin.ch;https://eng.gks.ru/;3.0;0.0
000000201;Federal Statistical Office;https://www.bfs.admin.ch;https://ec.europa.eu/eurostat/web/links;4.0;0.0
000000201;Federal Statistical Office;https://www.bfs.admin.ch;http://ecsocman.hse.ru/text/21079785/;5.0;0.0
000000201;Federal Statistical Office;https://www.bfs.admin.ch;https://knoema.com/atlas/sources/DESTATIS;6.0;0.0
000000201;Federal Statistical Office;https://www.bfs.admin.ch;https://wn.com/Federal_Statistical_Office_Of_Germany;7.0;0.0
000000201;Federal Statistical Office;https://www.bfs.admin.ch;http://ghdx.healthdata.org/organizations/federal-statistical-office-germany;8.0;0.0
000000201;Federal Statistical Office;https://www.bfs.admin.ch;https://ycharts.com/indicators/sources/federal_statistical_office_of_germany;9.0;0.0
000000205;Statistics Sweden;https://www.scb.se;https://www.scb.se/en/;0.0;1.0
000000205;Statistics Sweden;https://www.scb.se;https://en.wikipedia.org/wiki/Statistics_Sweden;1.0;0.0
000000205;Statistics Sweden;https://www.scb.se;https://www.statista.com/topics/2406/sweden/;2.0;0.0
000000205;Statistics Sweden;https://www.scb.se;https://twitter.com/statssweden;3.0;0.0
000000205;Statistics Sweden;https://www.scb.se;https://wiki2.org/en/Statistics_Sweden;4.0;0.0
000000205;Statistics Sweden;https://www.scb.se;https://www.worldometers.info/coronavirus/country/sweden/;5.0;0.0
000000205;Statistics Sweden;https://www.scb.se;https://epidemic-stats.com/coronavirus/sweden;6.0;0.0
000000205;Statistics Sweden;https://www.scb.se;https://ec.europa.eu/eurostat/web/ess/sweden/statistics;7.0;0.0
000000205;Statistics Sweden;https://www.scb.se;https://worldpopulationreview.com/countries/sweden-population;8.0;0.0
000000205;Statistics Sweden;https://www.scb.se;https://www.socialstyrelsen.se/en/statistics-and-data/statistics/;9.0;0.0
000000208;Statistics Sweden;;https://www.scb.se/en/;0.0;0.0
000000208;Statistics Sweden;;https://en.wikipedia.org/wiki/Statistics_Sweden;1.0;0.0
000000208;Statistics Sweden;;https://www.statista.com/topics/2406/sweden/;2.0;0.0
000000208;Statistics Sweden;;https://twitter.com/statssweden;3.0;0.0
000000208;Statistics Sweden;;https://wiki2.org/en/Statistics_Sweden;4.0;0.0
000000208;Statistics Sweden;;https://www.worldometers.info/coronavirus/country/sweden/;5.0;0.0
000000208;Statistics Sweden;;https://epidemic-stats.com/coronavirus/sweden;6.0;0.0
000000208;Statistics Sweden;;https://ec.europa.eu/eurostat/web/ess/sweden/statistics;7.0;0.0
000000208;Statistics Sweden;;https://worldpopulationreview.com/countries/sweden-population;8.0;0.0
000000208;Statistics Sweden;;https://www.socialstyrelsen.se/en/statistics-and-data/statistics/;9.0;0.0
000000211;Statistics Sweden;https://www.scb.se;https://www.scb.se/en/;0.0;1.0
000000211;Statistics Sweden;https://www.scb.se;https://en.wikipedia.org/wiki/Statistics_Sweden;1.0;0.0
000000211;Statistics Sweden;https://www.scb.se;https://www.statista.com/topics/2406/sweden/;2.0;0.0
000000211;Statistics Sweden;https://www.scb.se;https://twitter.com/statssweden;3.0;0.0
000000211;Statistics Sweden;https://www.scb.se;https://wiki2.org/en/Statistics_Sweden;4.0;0.0
000000211;Statistics Sweden;https://www.scb.se;https://www.worldometers.info/coronavirus/country/sweden/;5.0;0.0
000000211;Statistics Sweden;https://www.scb.se;https://epidemic-stats.com/coronavirus/sweden;6.0;0.0
000000211;Statistics Sweden;https://www.scb.se;https://ec.europa.eu/eurostat/web/ess/sweden/statistics;7.0;0.0
000000211;Statistics Sweden;https://www.scb.se;https://worldpopulationreview.com/countries/sweden-population;8.0;0.0
000000211;Statistics Sweden;https://www.scb.se;https://www.socialstyrelsen.se/en/statistics-and-data/statistics/;9.0;0.0
